season,ol_war_v5_rank,player,player_id,team,team_name,position,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,allocated_pass_epa,allocated_rush_epa,pff_grade_value_epa,negative_event_epa,position_adjustment_epa,ol_total_epa_v5,ol_war_v5,penalties,sacks_allowed,pressures_allowed,total_pass_epa_clean,total_rush_epa,pass_block_grade_pct,run_block_grade_pct,final_ol_war_rank,negative_event_epa_v3,final_ol_epa,final_ol_war,pass_block_modifier,run_block_modifier
2023,55.0,John Simpson,41715.0,BAL,BLT,G,1118,644,474,56.5,61.8,56.9,25.727,4.505,-0.565,10.4,-1.695,11.141,0.248,11,1,26,125.725,22.411,0.562,0.401,,,,,,
2023,56.0,Kolton Miller,47013.0,LV,LV,T,705,428,277,80.2,79.3,73.3,4.028,-6.86,17.886,6.9,3.785,10.932,0.243,1,4,16,27.649,-49.155,0.831,0.795,,,,,,
2023,57.0,Jake Brendel,11117.0,SF,SF,C,1024,571,453,63.9,42.3,70.5,37.654,4.714,-11.025,6.85,-4.158,10.922,0.243,1,2,29,197.897,24.068,0.162,0.622,,,,,,
2023,58.0,Will Hernandez,46180.0,ARI,ARZ,G,1109,671,438,66.2,70.2,60.6,-4.905,2.661,22.334,8.85,-1.695,10.772,0.239,1,4,29,-20.466,11.407,0.84,0.617,,,,,,
2023,59.0,Teven Jenkins,41534.0,CHI,CHI,G,731,397,334,72.6,68.6,71.7,3.077,-1.783,19.472,7.55,-1.695,10.751,0.239,4,3,17,20.219,-10.506,0.796,0.877,,,,,,
2023,60.0,Ryan Ramczyk,11787.0,NO,NO,T,785,458,327,73.5,73.6,67.3,13.384,-5.98,11.791,9.75,3.785,9.885,0.22,4,4,25,83.998,-39.308,0.723,0.639,,,,,,
2023,61.0,Kendall Lamm,10017.0,MIA,MIA,T,613,357,256,64.3,67.1,55.3,16.69,4.038,-4.243,7.0,3.785,9.097,0.202,0,4,20,151.188,38.075,0.494,0.301,,,,,,
2023,62.0,Brian O'Neill,46854.0,MIN,MIN,T,884,590,294,74.5,73.4,71.7,15.745,-7.426,15.761,14.95,3.785,8.978,0.2,8,6,33,83.768,-37.482,0.711,0.747,,,,,,
2023,63.0,Jonah Jackson,37070.0,DET,DET,G,798,432,366,59.7,62.7,58.2,18.963,1.402,2.658,8.1,-1.695,8.488,0.189,5,2,24,132.41,9.461,0.593,0.481,,,,,,
2023,64.0,Aaron Banks,59983.0,SF,SF,G,837,474,363,54.9,54.9,55.2,33.286,3.344,-12.689,6.45,-1.695,7.475,0.166,6,0,23,197.897,24.068,0.302,0.321,,,,,,
2023,65.0,Ted Karras,10855.0,CIN,CIN,C,1075,725,350,67.4,69.6,64.2,21.44,-6.059,10.676,9.65,-4.158,6.888,0.153,1,6,21,94.313,-31.729,0.73,0.405,,,,,,
2023,66.0,Patrick Mekari,46219.0,BAL,BLT,T,580,316,264,69.5,62.6,70.1,11.607,2.807,0.289,9.0,3.785,6.587,0.146,2,5,20,125.725,22.411,0.355,0.687,,,,,,
2023,67.0,Damien Lewis,81532.0,SEA,SEA,G,926,610,316,59.6,63.0,57.9,22.575,-3.738,4.341,9.35,-1.695,6.49,0.144,4,3,29,98.001,-17.196,0.605,0.469,,,,,,
2023,68.0,Erik McCoy,37347.0,NO,NO,C,1152,675,477,79.4,59.3,89.4,18.405,-9.649,18.175,11.9,-4.158,6.271,0.139,8,4,26,83.998,-39.308,0.541,0.919,,,,,,
2023,69.0,Alaric Jackson,40972.0,LA,LA,T,968,570,398,66.2,67.2,60.1,16.496,-0.098,-1.452,8.35,3.785,6.257,0.139,3,1,39,95.994,-0.587,0.506,0.446,,,,,,
2023,70.0,Isaiah Wynn,46048.0,MIA,MIA,G,392,224,168,47.8,67.5,43.2,11.508,2.417,-1.079,2.1,-1.695,6.175,0.137,3,0,4,151.188,38.075,0.741,0.099,,,,,,
2023,71.0,Charles Cross,98401.0,SEA,SEA,T,832,554,278,67.6,69.7,58.3,20.672,-3.225,3.865,14.8,3.785,5.129,0.114,5,6,42,98.001,-17.196,0.627,0.422,,,,,,
2023,72.0,Luke Goedeke,77548.0,TB,TB,T,1102,686,416,72.5,71.2,70.5,21.019,-13.221,15.743,17.0,3.785,5.07,0.113,12,5,40,101.413,-59.231,0.663,0.705,,,,,,
2023,73.0,Jon Runyan,36661.0,GB,GB,G,928,568,360,54.7,63.5,50.4,25.429,-2.91,-2.035,8.15,-1.695,4.282,0.095,6,2,21,134.218,-16.534,0.623,0.235,,,,,,
2023,74.0,Andre James,47058.0,LV,LV,C,963,583,380,74.6,71.2,75.0,5.447,-9.19,21.48,8.35,-4.158,3.867,0.086,3,4,19,27.649,-49.155,0.811,0.73,,,,,,
2023,75.0,Chris Hubbard,8051.0,TEN,TEN,T,473,292,181,68.2,67.8,62.7,6.161,-0.422,1.703,6.7,3.785,2.986,0.066,0,4,18,64.86,-5.099,0.554,0.53,,,,,,
2023,76.0,Kaleb McGary,46912.0,ATL,ATL,T,847,478,368,75.5,69.5,76.5,3.367,-10.486,15.195,8.05,3.785,2.969,0.066,3,4,17,20.151,-60.016,0.614,0.867,,,,,,
2023,77.0,Wyatt Teller,46131.0,CLE,CLV,G,1187,709,478,72.9,68.6,73.7,-7.919,-8.22,31.677,13.05,-1.695,2.773,0.062,6,6,27,-36.91,-36.38,0.796,0.889,,,,,,
2023,78.0,David Quessenberry,7957.0,MIN,MIN,T,331,231,100,64.8,68.3,57.2,5.863,-2.188,0.483,3.9,3.785,2.577,0.057,1,1,16,83.768,-37.482,0.578,0.38,,,,,,
2023,79.0,Braxton Jones,60092.0,CHI,CHI,T,724,421,303,68.8,70.8,68.2,3.079,-1.497,8.609,11.3,3.785,1.906,0.042,9,2,32,20.219,-10.506,0.639,0.663,,,,,,
2023,80.0,Andrew Thomas,59701.0,NYG,NYG,T,576,376,200,76.1,80.2,64.1,0.828,-7.986,13.008,7.55,3.785,1.878,0.042,2,4,17,5.347,-65.047,0.904,0.554,,,,,,
2023,81.0,Cam Jurgens,84014.0,PHI,PHI,G,654,383,271,63.0,55.0,62.9,9.709,0.446,-1.147,3.3,-1.695,1.586,0.035,0,0,22,96.809,3.843,0.327,0.691,,,,,,
2023,82.0,Peter Skoronski,129737.0,TEN,TEN,G,863,521,342,61.6,63.5,58.6,11.29,-0.79,5.315,10.3,-1.695,0.998,0.022,1,5,32,64.86,-5.099,0.623,0.506,,,,,,
2023,83.0,Jake Matthews,8641.0,ATL,ATL,T,1061,596,465,71.2,80.1,60.2,4.644,-11.358,17.101,12.05,3.785,0.961,0.021,6,5,27,20.151,-60.016,0.892,0.458,,,,,,
2023,84.0,Chuma Edoga,46232.0,DAL,DAL,T,420,251,169,61.4,63.7,56.8,11.588,-0.57,-4.093,6.9,3.785,0.912,0.02,3,3,16,179.916,-7.867,0.398,0.349,,,,,,
2023,85.0,Robert Jones,100786.0,MIA,MIA,G,418,257,161,60.9,47.0,65.7,10.527,3.025,-3.372,5.3,-1.695,0.554,0.012,3,2,12,151.188,38.075,0.185,0.741,,,,,,
2023,86.0,Charles Leno Jr.,8880.0,WAS,WAS,T,880,631,249,72.5,77.8,62.0,0.654,-4.929,13.933,13.1,3.785,0.179,0.004,10,3,34,3.455,-30.7,0.783,0.482,,,,,,
2023,87.0,Dalton Risner,47008.0,MIN,MIN,G,745,485,260,57.1,67.4,50.0,13.026,-5.313,3.084,6.0,-1.695,-0.154,-0.003,3,0,30,83.768,-37.482,0.728,0.222,,,,,,
2023,88.0,Joel Bitonio,8670.0,CLE,CLV,G,1047,621,426,68.0,71.2,61.0,-7.074,-6.7,22.319,8.8,-1.695,-0.181,-0.004,4,2,32,-36.91,-36.38,0.852,0.642,,,,,,
2023,89.0,Alex Cappa,66578.0,CIN,CIN,G,1066,716,350,64.9,58.6,67.3,18.961,-7.028,4.941,11.25,-1.695,-0.811,-0.018,4,4,35,94.313,-31.729,0.444,0.79,,,,,,
2023,90.0,Spencer Burford,81920.0,SF,SF,G,846,460,386,50.4,28.3,62.6,28.926,4.105,-10.6,14.45,-1.695,-0.946,-0.021,9,5,33,197.897,24.068,0.062,0.679,,,,,,
2023,91.0,Ben Powers,41482.0,DEN,DEN,G,1068,649,419,61.5,62.1,59.7,13.01,-5.578,6.442,10.15,-1.695,-1.223,-0.027,3,4,31,66.807,-28.893,0.58,0.568,,,,,,
2023,92.0,Cam Robinson,11789.0,JAX,JAX,T,535,325,210,65.4,78.8,51.0,6.172,-6.671,3.14,6.45,3.785,-1.567,-0.035,3,3,13,63.322,-67.539,0.819,0.193,,,,,,
2023,93.0,Will Fries,41530.0,IND,IND,G,1125,677,448,61.2,65.4,59.7,14.431,-8.57,10.792,13.0,-1.695,-1.649,-0.037,9,4,30,72.115,-42.871,0.654,0.568,,,,,,
2023,94.0,Trystan Colon,41117.0,ARI,ARZ,G,322,200,122,59.6,69.2,55.5,-1.456,0.668,3.849,3.85,-1.695,-2.12,-0.047,1,2,9,-20.466,11.407,0.827,0.358,,,,,,
2023,95.0,Trent Brown,9677.0,NE,NE,T,579,346,233,80.2,72.8,80.7,-9.988,-5.706,13.366,6.55,3.785,-2.596,-0.058,2,3,17,-72.558,-41.136,0.687,0.94,,,,,,
2023,96.0,Matt Feiler,9289.0,TB,TB,G,386,244,142,54.7,65.0,52.2,7.418,-3.77,0.037,2.8,-1.695,-2.664,-0.059,2,0,12,101.413,-59.231,0.642,0.259,,,,,,
2023,97.0,George Fant,11282.0,HOU,HST,T,915,559,356,63.5,69.4,53.8,20.55,-10.86,-2.626,9.0,3.785,-3.289,-0.073,3,3,30,112.525,-60.447,0.602,0.247,,,,,,
2023,98.0,T.J. Bass,131703.0,DAL,DAL,G,344,190,154,54.1,54.9,54.2,8.423,-0.508,-5.512,2.4,-1.695,-3.797,-0.084,1,1,6,179.916,-7.867,0.302,0.296,,,,,,
2023,99.0,Max Garcia,9566.0,NO,NO,G,320,184,135,54.2,59.2,55.6,4.9,-2.218,-1.673,2.7,-1.695,-4.61,-0.102,3,0,8,83.998,-39.308,0.481,0.37,,,,,,
2023,100.0,Taylor Moton,11819.0,CAR,CAR,T,1148,730,418,74.6,78.1,65.6,-8.03,-13.695,20.209,9.15,3.785,-4.874,-0.108,4,1,41,-26.735,-55.162,0.801,0.578,,,,,,
2023,101.0,Ethan Pocic,11813.0,CLE,CLV,C,999,582,417,71.4,70.7,69.8,-6.471,-6.441,16.369,6.05,-4.158,-5.134,-0.114,5,1,17,-36.91,-36.38,0.784,0.595,,,,,,
2023,102.0,Dillon Radunz,30551.0,TEN,TEN,T,774,455,319,67.2,59.7,78.7,8.422,-0.857,1.179,15.9,3.785,-5.477,-0.122,11,5,36,64.86,-5.099,0.241,0.916,,,,,,
2023,103.0,James Daniels,45576.0,PIT,PIT,G,944,531,413,62.1,60.4,60.0,2.419,-3.186,3.321,5.8,-1.695,-5.546,-0.123,3,1,22,12.292,-17.336,0.506,0.593,,,,,,
2023,104.0,Lester Cotton,46085.0,MIA,MIA,G,616,362,254,46.4,57.2,45.4,16.085,3.719,-11.155,8.5,-1.695,-5.567,-0.124,5,3,20,151.188,38.075,0.37,0.136,,,,,,
2023,105.0,Mike McGlinchey,46275.0,DEN,DEN,T,947,569,378,67.5,63.5,74.8,10.545,-5.549,4.809,17.85,3.785,-6.896,-0.153,9,6,49,66.807,-28.893,0.386,0.831,,,,,,
2023,106.0,Phil Haynes,29244.0,SEA,SEA,G,437,299,138,51.9,59.4,53.6,10.594,-1.502,-2.669,9.8,-1.695,-7.72,-0.172,6,5,12,98.001,-17.196,0.494,0.272,,,,,,
2023,107.0,Wanya Morris,98247.0,KC,KC,T,340,235,105,55.6,63.4,47.1,3.552,-1.245,-5.87,7.1,3.785,-7.766,-0.173,3,2,24,63.025,-25.182,0.373,0.084,,,,,,
2023,108.0,Evan Brown,38709.0,SEA,SEA,C,955,630,325,55.5,59.1,57.2,22.497,-3.451,-6.697,10.55,-4.158,-7.984,-0.177,7,3,27,98.001,-17.196,0.514,0.216,,,,,,
2023,109.0,Thayer Munford Jr.,59994.0,LV,LV,T,521,303,218,74.1,59.2,80.4,2.245,-5.655,0.888,8.7,3.785,-7.998,-0.178,1,4,28,27.649,-49.155,0.229,0.928,,,,,,
2023,110.0,Aaron Brewer,46014.0,TEN,TEN,C,1050,622,428,71.6,52.5,78.7,11.803,-1.124,1.944,13.6,-4.158,-8.087,-0.18,5,6,34,64.86,-5.099,0.297,0.851,,,,,,
2023,111.0,Chukwuma Okorafor,46302.0,PIT,PIT,T,436,272,164,60.4,60.7,62.6,1.132,-1.229,-4.351,7.65,3.785,-8.596,-0.191,8,2,11,12.292,-17.336,0.289,0.518,,,,,,
2023,112.0,Jarrett Patterson,81775.0,HOU,HST,C,464,277,187,60.4,53.7,62.9,9.412,-6.038,-3.916,1.7,-4.158,-8.753,-0.195,1,0,8,112.525,-60.447,0.405,0.378,,,,,,
2023,113.0,Coleman Shelton,39316.0,LA,LA,C,1113,671,442,64.5,48.9,72.6,17.278,-0.12,-7.341,10.1,-4.158,-8.76,-0.195,6,2,34,95.994,-0.587,0.23,0.703,,,,,,
2023,114.0,Nick Harris,46752.0,CLE,CLV,C,311,169,136,59.5,66.3,58.7,-1.824,-1.816,-0.053,1.45,-4.158,-8.846,-0.197,2,0,3,-36.91,-36.38,0.703,0.243,,,,,,
2023,115.0,Hjalte Froholdt,44959.0,ARI,ARZ,C,1123,679,444,64.1,61.1,67.4,-4.582,2.577,6.606,10.45,-4.158,-8.862,-0.197,8,3,23,-20.466,11.407,0.622,0.5,,,,,,
2023,116.0,Calvin Throckmorton,28238.0,TEN,TEN,G,564,389,175,47.9,57.8,41.1,7.735,-0.33,-9.19,3.7,-1.695,-9.114,-0.203,2,0,18,64.86,-5.099,0.407,0.049,,,,,,
2023,117.0,Sua Opeta,45110.0,PHI,PHI,G,528,311,217,53.2,57.9,50.5,8.197,0.298,-6.39,7.75,-1.695,-9.389,-0.209,2,3,25,96.809,3.843,0.42,0.247,,,,,,
2023,118.0,Ed Ingram,59819.0,MIN,MIN,G,958,640,318,59.5,60.9,59.1,15.945,-7.364,2.051,14.8,-1.695,-9.849,-0.219,7,5,42,83.768,-37.482,0.531,0.519,,,,,,
2023,119.0,Orlando Brown Jr.,46227.0,CIN,CIN,T,1058,714,344,66.1,66.6,57.1,19.198,-5.846,-4.845,17.35,3.785,-9.858,-0.219,3,7,59,94.313,-31.729,0.482,0.361,,,,,,
2023,120.0,O'Cyrus Torrence,102821.0,BUF,BUF,G,1163,695,468,56.0,49.2,59.6,18.796,4.29,-14.744,12.0,-1.695,-10.052,-0.223,6,3,40,112.029,20.112,0.21,0.537,,,,,,
2023,121.0,Jermaine Eluemunor,11914.0,LV,LV,T,905,552,353,68.7,64.7,71.5,4.477,-8.554,3.974,12.7,3.785,-10.137,-0.225,5,6,28,27.649,-49.155,0.44,0.735,,,,,,
2023,122.0,James Hurst,9001.0,NO,NO,G,931,539,392,58.7,58.9,56.9,14.284,-6.523,-4.428,8.3,-1.695,-10.234,-0.227,4,3,22,83.998,-39.308,0.469,0.401,,,,,,
2023,123.0,Stone Forsythe,41795.0,SEA,SEA,T,497,312,185,58.2,40.8,71.4,9.132,-2.413,-7.678,10.8,3.785,-10.257,-0.228,2,5,32,98.001,-17.196,0.06,0.723,,,,,,
2023,124.0,Nick Gates,29476.0,WAS,WAS,C,641,455,186,66.1,61.4,70.9,0.449,-3.929,7.623,10.15,-4.158,-10.279,-0.228,4,5,21,3.455,-30.7,0.649,0.649,,,,,,
2023,125.0,Dawand Jones,101550.0,CLE,CLV,T,712,419,293,64.8,73.0,53.6,-4.517,-3.888,0.309,7.15,3.785,-10.331,-0.23,2,3,21,-36.91,-36.38,0.699,0.229,,,,,,
2023,126.0,Garrett Bradbury,46013.0,MIN,MIN,C,874,578,296,60.9,56.8,65.5,14.148,-6.621,-2.225,8.8,-4.158,-11.193,-0.249,5,3,22,83.768,-37.482,0.486,0.432,,,,,,
2023,127.0,Michael Deiter,38554.0,HOU,HST,C,686,445,241,57.1,60.4,56.3,16.14,-7.075,-4.108,8.5,-4.158,-11.736,-0.261,5,3,20,112.525,-60.447,0.568,0.162,,,,,,
2023,128.0,Dylan Parham,60953.0,LV,LV,G,1042,633,409,60.4,61.8,57.6,5.39,-8.903,1.712,7.4,-1.695,-12.243,-0.272,5,1,26,27.649,-49.155,0.562,0.457,,,,,,
2023,129.0,Mike Onwenu,27357.0,NE,NE,T,850,505,345,71.5,68.0,72.2,-13.924,-7.981,10.325,8.45,3.785,-12.764,-0.284,4,3,23,-72.558,-41.136,0.566,0.777,,,,,,
2023,130.0,Drew Dalman,52270.0,ATL,ATL,C,932,519,413,82.3,53.0,90.0,3.326,-12.091,9.684,8.85,-4.158,-12.92,-0.287,5,2,29,20.151,-60.016,0.378,0.946,,,,,,
2023,131.0,D.J. Humphries,9457.0,ARI,ARZ,T,922,568,354,62.1,67.7,56.5,-3.717,1.911,-3.031,13.2,3.785,-13.323,-0.296,10,4,28,-20.466,11.407,0.542,0.325,,,,,,
2023,132.0,Trevor Penning,59963.0,NO,NO,T,417,245,172,53.6,60.8,49.0,6.083,-2.528,-8.882,10.35,3.785,-13.413,-0.298,7,4,19,83.998,-39.308,0.313,0.12,,,,,,
2023,133.0,Andrew Wylie,12333.0,WAS,WAS,T,977,693,284,69.2,67.5,66.1,0.653,-5.895,3.997,17.3,3.785,-14.924,-0.332,4,9,42,3.455,-30.7,0.53,0.602,,,,,,
2023,134.0,Andrus Peat,9446.0,NO,NO,T,809,476,333,60.2,54.5,62.1,11.202,-5.756,-11.86,9.5,3.785,-14.929,-0.332,6,2,30,83.998,-39.308,0.193,0.494,,,,,,
2023,135.0,Joe Noteboom,46249.0,LA,LA,T,573,346,227,52.3,51.6,48.9,8.617,-0.048,-16.615,8.7,3.785,-15.116,-0.336,1,4,28,95.994,-0.587,0.157,0.108,,,,,,
2023,136.0,Ezra Cleveland,41973.0,JAX,JAX,G,749,526,223,59.5,57.4,60.4,8.443,-8.415,-3.063,8.7,-1.695,-15.541,-0.345,3,3,28,63.322,-67.539,0.383,0.605,,,,,,
2023,137.0,Anthony Bradford,99103.0,SEA,SEA,G,659,419,240,51.7,38.9,58.5,12.53,-2.867,-13.361,7.2,-1.695,-15.725,-0.349,4,1,28,98.001,-17.196,0.105,0.494,,,,,,
2023,138.0,Aaron Stinnie,28653.0,TB,TB,G,717,442,275,56.6,51.4,60.7,11.428,-8.497,-6.097,8.35,-1.695,-16.068,-0.357,4,2,29,101.413,-59.231,0.247,0.63,,,,,,
2023,139.0,Juice Scruggs,81800.0,HOU,HST,G,439,282,157,51.5,49.8,54.7,8.852,-4.921,-8.67,7.45,-1.695,-16.097,-0.358,3,4,13,112.525,-60.447,0.222,0.309,,,,,,
2023,140.0,Tytus Howard,25472.0,HOU,HST,G,408,243,165,46.8,38.9,49.6,7.225,-4.937,-11.591,3.7,-1.695,-16.503,-0.367,0,1,18,112.525,-60.447,0.105,0.204,,,,,,
2023,141.0,Broderick Jones,124025.0,PIT,PIT,T,766,405,361,60.7,52.1,62.9,1.596,-2.731,-9.517,9.35,3.785,-16.616,-0.369,2,4,29,12.292,-17.336,0.169,0.542,,,,,,
2023,142.0,Walker Little,52287.0,JAX,JAX,T,659,439,220,58.8,62.6,53.8,6.966,-7.161,-9.531,9.4,3.785,-17.083,-0.38,7,2,26,63.322,-67.539,0.355,0.247,,,,,,
2023,143.0,Larry Borom,59879.0,CHI,CHI,T,411,225,186,48.0,45.2,50.4,1.3,-0.753,-12.233,9.25,3.785,-17.476,-0.388,5,3,25,20.219,-10.506,0.084,0.181,,,,,,
2023,144.0,Cole Strange,22976.0,NE,NE,G,564,340,224,64.6,57.7,66.2,-8.749,-5.183,2.123,7.3,-1.695,-18.616,-0.414,2,3,22,-72.558,-41.136,0.395,0.778,,,,,,
2023,145.0,Liam Eichenberg,41851.0,MIA,MIA,C,815,479,336,46.7,44.8,50.7,19.657,4.731,-23.897,10.5,-4.158,-19.082,-0.424,7,4,20,151.188,38.075,0.189,0.054,,,,,,
2023,146.0,Robert Hainsey,59980.0,TB,TB,C,1102,686,416,52.8,60.8,53.0,20.481,-10.304,-7.851,12.55,-4.158,-19.503,-0.433,9,4,27,101.413,-59.231,0.595,0.108,,,,,,
2023,147.0,Tyre Phillips,59874.0,NYG,NYG,T,552,334,218,52.7,64.5,40.0,0.613,-6.898,-10.392,6.65,3.785,-19.695,-0.438,3,2,21,5.347,-65.047,0.422,0.024,,,,,,
2023,148.0,Will Clapp,39386.0,LAC,LAC,C,702,464,238,56.7,55.1,56.9,10.7,-11.06,-7.423,5.1,-4.158,-19.716,-0.438,1,1,24,82.456,-84.57,0.459,0.189,,,,,,
2023,149.0,Tyler Shatley,9257.0,JAX,JAX,G,518,302,216,47.5,51.3,44.6,4.546,-6.606,-13.133,2.35,-1.695,-20.374,-0.453,0,1,9,63.322,-67.539,0.235,0.111,,,,,,
2023,150.0,Josh Myers,59992.0,GB,GB,C,1089,662,427,55.8,52.7,55.2,26.41,-3.298,-21.052,11.7,-4.158,-20.401,-0.453,5,5,28,134.218,-16.534,0.338,0.135,,,,,,
2023,151.0,Cade Mays,81995.0,CAR,CAR,G,434,267,167,58.3,43.0,71.2,-2.252,-6.052,-2.815,8.15,-1.695,-20.401,-0.453,4,3,21,-26.735,-55.162,0.148,0.852,,,,,,
2023,152.0,Cordell Volson,30614.0,CIN,CIN,G,1087,730,357,58.3,46.7,64.0,17.183,-6.978,-12.936,12.2,-1.695,-20.921,-0.465,3,5,38,94.313,-31.729,0.173,0.716,,,,,,
2023,153.0,Elijah Wilkinson,46238.0,ARI,ARZ,G,501,285,216,46.2,40.7,57.5,-1.558,1.226,-9.545,9.75,-1.695,-20.933,-0.465,6,3,25,-20.466,11.407,0.123,0.444,,,,,,
2023,154.0,Darnell Wright,98480.0,CHI,CHI,T,1127,646,481,62.4,61.4,66.0,4.164,-2.312,-5.551,20.15,3.785,-21.106,-0.469,11,7,51,20.219,-10.506,0.325,0.59,,,,,,
2023,155.0,Nash Jensen,66672.0,CAR,CAR,G,302,171,131,34.7,33.7,38.6,-1.393,-3.35,-10.937,4.2,-1.695,-21.226,-0.472,1,1,18,-26.735,-55.162,0.074,0.012,,,,,,
2023,156.0,Terence Steele,39461.0,DAL,DAL,T,1178,735,443,50.8,45.9,57.2,29.839,-1.515,-27.294,19.6,3.785,-22.244,-0.494,7,8,54,179.916,-7.867,0.108,0.38,,,,,,
2023,157.0,Cesar Ruiz,59857.0,NO,NO,G,1050,603,447,51.2,58.3,46.3,15.74,-6.655,-15.858,10.05,-1.695,-22.452,-0.499,2,5,27,83.998,-39.308,0.432,0.148,,,,,,
2023,158.0,Nate Davis,46808.0,CHI,CHI,G,663,384,279,52.9,47.9,55.3,2.339,-1.208,-13.012,8.35,-1.695,-22.511,-0.5,6,1,29,20.219,-10.506,0.198,0.333,,,,,,
2023,159.0,Mark Glowinski,9567.0,NYG,NYG,G,521,303,217,63.3,53.4,67.6,0.522,-9.507,-0.285,11.6,-1.695,-22.695,-0.504,4,6,24,5.347,-65.047,0.272,0.802,,,,,,
2023,160.0,Marcus McKethan,60811.0,NYG,NYG,G,378,245,133,45.4,26.8,53.9,0.376,-4.749,-11.615,5.05,-1.695,-22.826,-0.507,1,2,17,5.347,-65.047,0.025,0.284,,,,,,
2023,161.0,Jedrick Wills Jr.,58467.0,CLE,CLV,T,569,319,250,54.0,60.1,54.4,-2.871,-3.389,-10.761,10.35,3.785,-22.868,-0.508,6,3,29,-36.91,-36.38,0.253,0.277,,,,,,
2023,162.0,Jaelyn Duncan,81722.0,TEN,TEN,T,364,207,157,32.9,29.2,41.5,3.44,-0.295,-13.907,16.4,3.785,-24.236,-0.539,4,9,36,64.86,-5.099,0.012,0.036,,,,,,
2023,163.0,Zion Johnson,99681.0,LAC,LAC,G,1006,661,345,57.6,58.8,57.2,15.226,-17.721,-4.5,11.95,-1.695,-24.446,-0.543,6,4,33,82.456,-84.57,0.457,0.42,,,,,,
2023,164.0,Donovan Smith,9467.0,KC,KC,T,749,506,243,55.4,60.3,45.1,7.298,-2.848,-18.059,12.8,3.785,-24.449,-0.543,9,2,42,63.025,-25.182,0.265,0.06,,,,,,
2023,165.0,Evan Neal,99063.0,NYG,NYG,T,460,309,151,39.8,38.5,51.1,0.477,-5.204,-15.032,8.85,3.785,-24.944,-0.554,5,2,29,5.347,-65.047,0.036,0.205,,,,,,
2023,166.0,Cody Whitehair,10690.0,CHI,CHI,G,787,454,333,45.0,55.0,42.4,2.928,-1.289,-17.295,7.3,-1.695,-25.383,-0.564,2,3,22,20.219,-10.506,0.327,0.086,,,,,,
2023,167.0,Andre Dillard,29250.0,TEN,TEN,T,562,331,231,51.0,47.4,56.6,5.798,-0.497,-13.055,20.65,3.785,-26.07,-0.579,5,12,41,64.86,-5.099,0.12,0.337,,,,,,
2023,168.0,Carter Warren,60023.0,NYJ,NYJ,T,401,258,143,46.9,45.5,49.9,-6.15,-4.07,-12.259,9.0,3.785,-26.156,-0.581,2,5,20,-73.097,-42.131,0.096,0.157,,,,,,
2023,169.0,Saahdiq Charles,59820.0,WAS,WAS,G,643,455,188,55.5,53.9,55.4,0.387,-3.517,-10.185,11.05,-1.695,-26.157,-0.581,3,4,37,3.455,-30.7,0.284,0.346,,,,,,
2023,170.0,Tyler Larsen,9304.0,WAS,WAS,C,466,325,141,50.3,28.7,60.9,0.249,-2.553,-14.186,6.6,-4.158,-27.311,-0.607,0,3,24,3.455,-30.7,0.054,0.27,,,,,,
2023,171.0,Jawaan Taylor,41665.0,KC,KC,T,1076,727,348,51.6,66.4,44.6,11.433,-4.055,-14.33,22.05,3.785,-28.075,-0.624,20,5,47,63.025,-25.182,0.47,0.048,,,,,,
2023,172.0,Chris Paul,77579.0,WAS,WAS,G,439,307,132,38.8,27.8,45.1,0.234,-2.236,-15.043,9.4,-1.695,-28.198,-0.627,1,5,26,3.455,-30.7,0.049,0.123,,,,,,
2023,173.0,James Hudson III,59854.0,CLE,CLV,T,556,321,234,46.8,51.1,52.9,-2.75,-3.088,-14.427,12.85,3.785,-28.643,-0.637,9,4,29,-36.91,-36.38,0.145,0.217,,,,,,
2023,174.0,Jonah Williams,41651.0,CIN,CIN,T,1087,730,357,58.5,57.9,54.0,17.532,-5.819,-23.245,16.65,3.785,-28.781,-0.64,5,8,41,94.313,-31.729,0.217,0.265,,,,,,
2023,175.0,Connor McGovern,10778.0,NYJ,NYJ,C,371,240,131,48.5,30.5,62.5,-5.679,-4.065,-9.601,6.7,-4.158,-28.784,-0.64,6,1,18,-73.097,-42.131,0.081,0.351,,,,,,
2023,176.0,Jamaree Salyer,81656.0,LAC,LAC,G,1144,754,390,54.2,61.2,49.4,17.979,-18.09,-7.216,15.65,-1.695,-29.167,-0.648,3,8,41,82.456,-84.57,0.543,0.185,,,,,,
2023,177.0,Paris Johnson Jr.,129749.0,ARI,ARZ,T,1130,685,445,60.1,64.2,55.1,-4.249,2.365,-12.458,19.8,3.785,-29.295,-0.651,11,8,42,-20.466,11.407,0.41,0.289,,,,,,
2023,178.0,Trey Pipkins III,91462.0,LAC,LAC,T,1116,736,379,62.8,67.3,50.3,17.376,-17.447,-8.982,19.85,3.785,-29.462,-0.655,7,9,49,82.456,-84.57,0.518,0.169,,,,,,
2023,179.0,Matthew Bergeron,99658.0,ATL,ATL,G,1127,632,495,59.1,57.1,59.6,4.016,-12.48,-5.712,12.95,-1.695,-29.825,-0.663,4,6,33,20.151,-60.016,0.358,0.537,,,,,,
